Cluster_Labels
-1
50
-1
-1
-1
12
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
0
51
388
-1
-1
-1
212
-1
-1
0
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
602
0
52
-1
0
0
-1
53
-1
22
-1
0
0
-1
0
-1
-1
-1
-1
848
-1
3
-1
-1
-1
0
0
-1
0
-1
0
-1
-1
-1
-1
-1
979
0
0
-1
-1
54
29
0
55
-1
289
-1
-1
-1
-1
-1
0
0
0
0
56
-1
485
0
-1
-1
-1
0
-1
-1
-1
4
12
0
0
-1
0
-1
0
-1
0
57
-1
-1
-1
-1
-1
0
0
-1
-1
12
0
-1
-1
0
0
-1
-1
0
-1
-1
-1
-1
0
-1
0
0
-1
0
58
-1
59
-1
-1
475
0
-1
-1
-1
0
0
0
-1
-1
-1
-1
0
250
1
0
-1
68
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
11
-1
0
-1
0
-1
-1
-1
-1
0
-1
-1
0
0
-1
60
0
0
-1
-1
1011
357
61
-1
0
0
62
0
-1
-1
-1
-1
-1
-1
63
-1
-1
-1
-1
-1
-1
64
-1
65
501
-1
0
0
-1
-1
0
-1
-1
-1
-1
0
50
0
0
-1
28
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
0
-1
-1
-1
-1
12
-1
-1
-1
0
0
-1
-1
0
-1
-1
-1
-1
-1
-1
66
-1
-1
0
-1
-1
0
-1
-1
0
67
-1
-1
-1
1
0
1
-1
0
-1
0
-1
68
0
0
-1
0
0
-1
0
-1
0
-1
0
69
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
1074
1
-1
0
0
-1
1
-1
-1
-1
-1
271
0
-1
-1
-1
1
-1
0
-1
-1
-1
0
0
0
-1
-1
-1
0
-1
70
0
-1
-1
0
-1
-1
0
-1
0
0
-1
0
0
0
0
0
0
-1
-1
-1
-1
-1
0
-1
71
-1
-1
-1
-1
0
-1
-1
378
-1
-1
0
-1
-1
-1
-1
-1
0
-1
72
0
-1
-1
0
0
-1
0
0
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
9
1
-1
-1
1
-1
-1
-1
0
-1
0
-1
0
-1
-1
-1
-1
0
-1
-1
-1
0
-1
-1
-1
0
0
-1
-1
0
-1
0
0
0
-1
67
-1
0
53
0
-1
-1
-1
-1
0
-1
-1
0
1
69
-1
-1
-1
-1
-1
29
0
-1
-1
5
-1
0
0
0
0
-1
-1
0
0
-1
12
-1
0
-1
0
-1
0
357
0
-1
0
-1
0
-1
0
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
0
-1
836
0
-1
0
0
12
235
0
0
-1
-1
0
0
304
0
-1
0
-1
-1
0
-1
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
0
0
444
-1
73
-1
0
-1
0
0
1
-1
0
19
74
47
0
0
75
-1
0
-1
-1
0
0
-1
0
-1
0
0
76
-1
-1
0
-1
-1
-1
77
-1
0
-1
-1
-1
0
-1
-1
0
78
-1
0
7
0
0
-1
-1
0
0
0
0
-1
-1
-1
79
-1
-1
80
-1
-1
-1
0
0
-1
-1
0
620
0
-1
0
-1
-1
0
-1
-1
-1
-1
218
19
81
0
-1
-1
0
-1
0
0
-1
82
0
83
84
-1
-1
0
-1
0
-1
-1
-1
-1
-1
0
19
-1
-1
-1
-1
-1
12
0
0
1
0
-1
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
-1
1110
-1
-1
0
-1
0
-1
1406
-1
1
0
-1
0
-1
0
-1
85
0
-1
0
86
0
-1
-1
-1
87
-1
-1
-1
-1
-1
88
0
-1
-1
0
-1
-1
0
0
-1
0
0
-1
-1
0
-1
0
0
0
0
0
0
-1
-1
-1
89
-1
-1
0
-1
0
12
-1
90
0
-1
0
-1
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
52
0
-1
-1
-1
11
-1
-1
0
0
0
0
-1
-1
0
0
82
-1
0
1
966
10
-1
0
0
0
-1
-1
-1
0
-1
-1
-1
0
0
0
91
-1
-1
0
0
0
92
0
82
-1
0
-1
-1
0
0
0
-1
-1
-1
-1
-1
0
-1
475
0
93
0
0
12
-1
-1
0
-1
-1
-1
0
0
0
-1
0
0
0
-1
-1
0
0
-1
-1
0
-1
-1
0
-1
-1
94
0
-1
0
-1
-1
-1
-1
0
0
-1
-1
0
-1
0
95
-1
-1
-1
0
0
96
97
0
-1
0
0
-1
0
98
0
-1
-1
-1
538
-1
-1
-1
-1
-1
0
-1
-1
-1
0
1067
-1
-1
-1
0
-1
0
-1
0
0
-1
0
0
-1
0
-1
-1
-1
-1
0
0
0
-1
-1
0
1
0
-1
-1
99
-1
0
-1
-1
0
1
-1
0
0
-1
-1
-1
-1
0
0
0
-1
0
0
-1
-1
-1
0
2
-1
-1
0
19
73
100
0
0
-1
-1
-1
-1
0
-1
0
-1
-1
0
-1
0
-1
-1
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
0
-1
-1
-1
0
-1
0
0
-1
1
-1
-1
-1
-1
-1
0
-1
0
0
0
-1
-1
-1
202
-1
-1
101
66
-1
-1
-1
102
-1
-1
0
0
-1
-1
-1
103
-1
-1
0
0
-1
0
-1
0
0
0
0
-1
-1
0
-1
-1
-1
-1
0
-1
-1
-1
1
-1
3
-1
0
0
0
0
-1
-1
-1
-1
-1
-1
0
0
0
-1
-1
1
0
-1
91
-1
-1
-1
-1
77
-1
0
0
-1
47
104
-1
-1
0
10
0
-1
0
-1
0
0
-1
-1
37
-1
-1
0
857
-1
0
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
0
0
66
-1
-1
-1
105
1
-1
1
-1
-1
-1
-1
-1
0
-1
-1
0
523
0
-1
0
-1
0
106
0
-1
0
-1
0
-1
0
-1
0
-1
12
-1
-1
-1
-1
-1
0
-1
0
0
0
-1
0
-1
0
0
-1
-1
-1
-1
0
-1
-1
19
0
0
0
0
0
0
-1
-1
0
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
21
0
-1
0
107
-1
-1
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
-1
-1
0
1
0
-1
108
-1
0
-1
0
695
-1
0
0
0
0
-1
0
-1
-1
1
0
0
0
-1
-1
-1
-1
0
-1
-1
0
-1
0
-1
-1
-1
0
-1
-1
0
-1
0
-1
0
0
-1
0
-1
-1
-1
-1
-1
-1
109
110
-1
0
0
-1
-1
0
591
-1
0
0
0
0
-1
-1
0
0
0
-1
0
-1
0
-1
-1
-1
-1
0
0
-1
-1
0
0
-1
-1
-1
-1
-1
0
1477
-1
-1
0
0
-1
-1
-1
493
0
0
0
-1
-1
-1
0
0
-1
0
0
0
-1
0
-1
-1
-1
-1
-1
-1
-1
66
-1
0
0
0
0
-1
0
-1
357
0
-1
-1
-1
0
0
23
0
0
66
11
0
-1
111
-1
0
-1
0
0
-1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
-1
1
-1
0
1
-1
-1
112
-1
0
0
82
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
0
0
0
-1
0
-1
0
-1
-1
0
0
-1
-1
-1
-1
33
-1
0
-1
-1
0
-1
-1
0
-1
0
-1
-1
0
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
47
113
-1
-1
0
0
0
114
0
0
0
-1
-1
0
1
-1
0
-1
47
-1
66
0
-1
-1
0
-1
-1
-1
-1
0
19
0
0
-1
279
-1
-1
-1
0
-1
-1
-1
-1
115
0
1
-1
-1
0
0
116
-1
-1
0
1
-1
0
0
117
-1
96
2
0
21
-1
0
-1
-1
-1
0
0
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
-1
-1
1
0
67
-1
-1
-1
-1
-1
0
-1
0
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
-1
-1
53
118
-1
-1
-1
-1
-1
-1
-1
-1
0
959
-1
0
-1
-1
26
119
37
-1
-1
0
66
1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
0
-1
-1
49
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
0
-1
0
0
-1
12
-1
47
0
-1
-1
0
0
-1
-1
0
0
0
-1
-1
0
0
-1
-1
0
0
0
0
0
0
-1
0
0
0
120
0
0
-1
-1
0
0
-1
0
-1
-1
0
-1
-1
0
-1
-1
-1
0
-1
0
0
-1
0
0
-1
-1
-1
0
0
-1
0
0
-1
0
0
757
1
0
-1
-1
0
0
0
-1
-1
102
0
-1
0
1226
0
-1
-1
-1
0
-1
0
-1
0
0
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
121
1
122
0
-1
-1
-1
-1
0
-1
378
-1
0
0
-1
0
-1
-1
1
0
0
0
-1
-1
-1
-1
123
-1
0
-1
-1
-1
-1
-1
124
1
-1
-1
-1
-1
125
112
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
780
0
-1
0
-1
-1
-1
-1
-1
0
0
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
0
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
126
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
0
1616
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
-1
2
0
-1
-1
119
-1
-1
0
-1
0
-1
0
0
0
0
0
-1
-1
0
0
-1
-1
0
-1
-1
-1
-1
0
0
0
-1
-1
0
-1
-1
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
127
0
1
-1
1
-1
0
0
128
0
-1
-1
0
-1
-1
0
-1
-1
-1
-1
-1
235
-1
0
-1
-1
-1
-1
0
-1
-1
0
0
0
521
0
0
241
1
-1
127
0
-1
-1
0
0
0
0
0
0
-1
0
1
-1
0
-1
-1
-1
-1
-1
0
0
-1
1
1297
-1
0
0
0
-1
-1
0
-1
-1
-1
-1
-1
-1
0
0
0
0
-1
0
0
129
-1
-1
-1
0
-1
0
0
0
0
0
-1
-1
0
-1
0
0
-1
-1
0
0
-1
0
-1
-1
0
-1
-1
-1
-1
-1
130
89
0
0
131
-1
0
-1
-1
523
-1
-1
0
0
-1
-1
0
124
-1
0
132
0
0
-1
-1
-1
-1
-1
0
0
-1
-1
-1
0
-1
-1
-1
0
0
0
0
-1
-1
-1
-1
-1
0
-1
0
-1
-1
0
0
-1
-1
0
0
0
3
-1
3
-1
-1
0
0
1377
-1
-1
-1
-1
47
-1
1
133
0
-1
-1
90
0
-1
0
-1
-1
3
-1
1
-1
-1
-1
134
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
0
0
-1
-1
135
-1
-1
-1
-1
0
-1
0
0
0
0
-1
-1
-1
0
82
-1
0
-1
0
-1
0
-1
-1
-1
0
0
0
0
0
0
0
0
0
-1
136
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
0
19
-1
-1
-1
-1
0
-1
-1
0
-1
696
29
-1
137
0
0
0
-1
-1
0
0
-1
0
0
138
-1
0
-1
-1
0
-1
139
822
0
0
0
0
0
-1
-1
0
-1
0
0
0
1
140
0
-1
-1
0
-1
-1
0
-1
0
0
0
-1
0
141
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
1
0
-1
-1
-1
-1
-1
-1
0
-1
0
0
-1
30
0
-1
0
-1
-1
-1
-1
-1
0
0
0
-1
-1
-1
0
-1
0
-1
1
-1
0
-1
136
-1
-1
-1
0
0
-1
0
12
-1
-1
-1
0
-1
0
-1
212
0
0
-1
-1
43
-1
-1
1
-1
-1
-1
0
-1
-1
0
142
143
-1
-1
144
1
-1
-1
0
-1
145
1
0
-1
-1
-1
0
-1
0
-1
146
-1
87
0
-1
0
-1
-1
0
-1
-1
1
-1
-1
-1
22
0
147
-1
0
-1
0
1
0
-1
0
-1
-1
-1
3
148
-1
-1
0
667
-1
0
0
0
0
-1
0
-1
-1
0
1
-1
-1
0
-1
-1
-1
0
0
0
0
-1
-1
-1
-1
149
-1
0
-1
0
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
1
-1
150
-1
-1
-1
0
-1
151
-1
0
0
0
-1
-1
0
0
-1
0
-1
0
0
0
-1
-1
-1
0
-1
-1
0
-1
447
0
0
152
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
0
0
0
0
-1
0
-1
-1
-1
-1
0
-1
0
0
0
-1
0
0
-1
22
0
12
66
-1
-1
0
0
0
0
0
0
-1
-1
-1
0
-1
-1
0
-1
0
-1
0
-1
-1
12
0
19
-1
-1
0
0
26
0
153
-1
95
0
-1
-1
-1
1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
47
-1
-1
-1
0
0
52
-1
0
0
0
-1
0
0
-1
-1
0
-1
0
-1
0
-1
-1
-1
0
-1
0
-1
68
-1
0
-1
1173
7
-1
-1
419
-1
0
1
-1
-1
0
0
-1
0
-1
0
0
0
-1
0
0
0
-1
154
0
-1
0
0
-1
-1
0
22
0
-1
-1
349
-1
0
-1
-1
-1
-1
-1
22
-1
0
-1
-1
-1
-1
0
155
-1
-1
0
119
1
0
156
-1
-1
0
0
0
0
0
157
0
0
-1
-1
158
-1
0
0
-1
0
82
-1
-1
-1
-1
0
0
-1
0
-1
0
0
-1
-1
0
159
-1
0
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
-1
0
-1
-1
-1
0
0
0
357
0
0
-1
-1
0
-1
-1
0
-1
160
161
-1
-1
-1
0
0
0
140
0
52
-1
0
0
-1
3
-1
-1
0
-1
3
0
0
0
0
-1
0
-1
-1
0
-1
-1
0
-1
0
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
162
0
-1
-1
0
-1
163
-1
0
-1
1
0
-1
0
164
-1
119
-1
165
-1
-1
-1
3
-1
-1
0
0
-1
-1
0
0
97
-1
-1
-1
-1
0
0
0
0
0
-1
0
0
0
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
0
0
-1
0
0
0
1
0
-1
0
-1
747
0
-1
-1
0
-1
0
0
0
-1
1
101
-1
12
-1
-1
0
0
-1
-1
-1
0
-1
74
-1
0
-1
0
-1
-1
0
-1
0
-1
-1
1
0
-1
-1
0
-1
-1
1250
0
0
-1
-1
-1
0
-1
-1
-1
0
0
0
-1
-1
0
0
0
-1
10
-1
166
-1
-1
0
-1
-1
-1
167
0
58
0
0
157
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
0
-1
-1
72
-1
0
-1
-1
-1
-1
-1
1
-1
0
-1
0
0
1
923
1
0
0
0
-1
0
-1
-1
-1
0
0
-1
0
0
-1
-1
-1
-1
0
-1
-1
-1
-1
1
-1
-1
0
-1
-1
-1
3
0
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
19
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
0
0
-1
-1
0
168
-1
-1
0
0
0
-1
-1
-1
-1
169
-1
-1
-1
-1
-1
0
0
0
1
-1
-1
-1
170
0
-1
-1
0
1
-1
-1
-1
-1
0
-1
-1
0
0
-1
171
0
0
0
-1
0
56
283
-1
0
-1
-1
0
-1
0
-1
0
0
-1
-1
0
0
-1
-1
0
172
0
0
173
-1
-1
0
-1
-1
-1
0
0
0
0
-1
0
-1
-1
-1
-1
-1
-1
-1
0
-1
0
0
0
-1
-1
0
174
0
-1
-1
-1
72
-1
-1
-1
0
1
0
0
0
-1
7
-1
0
-1
-1
0
-1
-1
175
0
0
0
-1
-1
-1
-1
-1
-1
0
0
0
72
0
0
0
-1
176
0
-1
-1
0
1237
0
-1
-1
-1
0
0
0
0
-1
0
0
-1
-1
0
-1
-1
261
0
-1
-1
-1
0
0
-1
177
0
0
178
0
-1
1267
-1
-1
0
-1
0
0
0
0
-1
-1
179
-1
-1
-1
12
-1
180
370
181
-1
0
-1
0
-1
-1
0
-1
0
-1
-1
-1
0
0
-1
264
0
0
-1
-1
-1
-1
0
182
0
-1
12
-1
-1
-1
-1
-1
0
-1
-1
0
0
0
-1
-1
0
-1
-1
-1
64
-1
0
-1
1
-1
-1
-1
-1
-1
-1
122
28
35
-1
-1
-1
181
-1
207
-1
0
-1
-1
-1
-1
0
-1
0
-1
0
0
-1
0
0
1
-1
39
-1
0
-1
69
0
-1
-1
-1
-1
183
0
0
-1
0
6
-1
-1
-1
0
-1
0
0
-1
0
0
0
-1
0
0
-1
0
-1
-1
0
-1
0
-1
0
149
-1
0
-1
0
-1
0
0
-1
0
0
-1
0
-1
-1
0
-1
-1
-1
-1
15
-1
0
-1
-1
0
-1
0
1
-1
-1
-1
-1
-1
0
22
0
184
0
-1
0
0
-1
1
-1
-1
0
0
0
0
0
-1
-1
0
185
0
-1
-1
0
140
-1
134
232
-1
0
-1
-1
12
-1
0
134
0
-1
0
-1
-1
-1
186
-1
157
-1
-1
-1
544
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
187
-1
-1
-1
-1
-1
-1
-1
0
0
0
1088
-1
-1
0
-1
-1
-1
0
-1
0
0
0
-1
-1
1253
-1
0
0
-1
0
-1
-1
0
188
0
0
0
-1
-1
0
-1
-1
0
0
-1
-1
-1
-1
0
-1
-1
26
-1
-1
12
-1
0
-1
0
-1
0
1
-1
-1
-1
-1
189
-1
0
-1
0
-1
0
0
-1
-1
-1
-1
0
0
0
0
1
-1
0
0
-1
0
0
0
-1
-1
-1
-1
-1
0
-1
190
0
43
-1
-1
-1
0
-1
1
0
0
-1
-1
0
10
-1
-1
-1
0
-1
-1
0
0
0
-1
0
-1
-1
0
1
-1
0
-1
-1
-1
0
-1
-1
0
-1
-1
-1
0
-1
-1
-1
-1
1
-1
-1
191
-1
-1
1396
1
192
-1
0
115
193
0
0
-1
-1
0
-1
194
-1
-1
-1
0
-1
0
0
-1
-1
-1
0
0
0
-1
-1
0
0
0
0
0
-1
-1
1289
-1
-1
0
-1
0
0
0
195
-1
-1
-1
166
0
-1
-1
-1
196
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
0
-1
0
0
-1
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
197
0
0
0
-1
-1
0
-1
696
0
-1
166
-1
-1
-1
-1
-1
-1
0
198
-1
0
0
0
-1
-1
-1
-1
-1
-1
199
-1
0
0
0
-1
-1
-1
12
0
0
0
0
0
101
0
0
200
954
-1
-1
0
-1
1
-1
0
-1
0
-1
37
-1
-1
201
202
203
-1
1
-1
0
66
-1
99
-1
0
-1
0
0
-1
0
0
-1
-1
70
-1
-1
204
0
-1
-1
0
0
0
-1
-1
-1
-1
-1
0
-1
-1
0
-1
0
0
0
-1
-1
0
-1
-1
0
-1
-1
0
-1
0
0
-1
-1
388
-1
66
-1
-1
-1
0
-1
0
-1
-1
37
-1
0
-1
0
0
0
0
0
0
-1
-1
0
-1
-1
-1
0
0
0
205
-1
-1
12
-1
-1
-1
1
0
0
-1
0
0
-1
0
-1
0
-1
0
-1
-1
-1
-1
0
0
-1
1
12
-1
206
-1
0
0
0
-1
-1
-1
0
-1
-1
-1
0
0
-1
-1
106
0
0
-1
0
-1
0
0
-1
0
0
-1
0
0
0
0
207
0
-1
0
-1
12
-1
0
-1
-1
-1
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
0
-1
0
-1
-1
0
0
-1
0
0
0
0
-1
-1
-1
0
0
-1
-1
0
0
-1
-1
1
-1
208
-1
-1
0
0
-1
-1
-1
0
0
0
-1
-1
0
-1
0
-1
-1
-1
-1
0
0
0
-1
0
-1
83
-1
-1
-1
-1
71
-1
0
-1
0
-1
0
-1
-1
-1
1
-1
-1
-1
0
-1
-1
1
0
-1
-1
-1
-1
-1
0
0
-1
667
0
-1
-1
1
0
0
-1
209
0
0
0
-1
-1
-1
-1
0
0
-1
0
-1
-1
1
-1
-1
0
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
19
-1
-1
-1
0
0
-1
-1
0
-1
-1
0
0
-1
0
-1
-1
-1
-1
-1
0
-1
-1
1
-1
47
-1
-1
-1
-1
-1
210
-1
-1
12
-1
0
-1
0
-1
0
0
211
-1
0
-1
-1
0
-1
-1
-1
0
74
-1
0
0
0
-1
-1
-1
-1
0
-1
-1
-1
-1
1
0
0
-1
0
-1
0
-1
0
0
10
-1
-1
0
-1
1
0
-1
0
-1
0
-1
0
-1
0
-1
-1
212
-1
-1
-1
0
-1
-1
-1
0
-1
213
0
-1
-1
0
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
0
-1
214
-1
-1
-1
215
-1
216
-1
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
-1
0
-1
47
-1
-1
0
-1
-1
0
-1
-1
217
0
0
-1
0
-1
0
-1
0
-1
-1
0
-1
-1
0
266
0
-1
0
0
-1
-1
-1
-1
-1
-1
-1
-1
0
0
0
3
-1
-1
0
0
0
0
0
-1
-1
0
218
0
-1
-1
-1
-1
0
-1
0
-1
0
11
0
-1
35
-1
0
-1
0
-1
0
-1
19
-1
-1
-1
-1
-1
0
58
0
0
0
-1
0
-1
-1
-1
0
-1
0
-1
1
-1
-1
0
0
-1
-1
0
-1
0
0
-1
0
0
0
-1
-1
-1
-1
-1
0
-1
0
-1
0
0
-1
0
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
29
0
-1
-1
32
219
-1
119
0
0
0
-1
-1
0
-1
-1
-1
220
0
0
221
-1
-1
119
-1
0
-1
346
82
-1
-1
0
-1
-1
-1
0
0
113
1
0
0
-1
0
-1
0
0
0
-1
0
-1
-1
1
-1
0
0
-1
-1
-1
-1
222
19
148
-1
0
0
0
-1
-1
223
-1
-1
0
-1
0
0
607
224
-1
0
-1
-1
-1
0
0
-1
-1
0
0
-1
66
0
0
-1
-1
0
0
74
-1
-1
0
-1
-1
-1
-1
-1
0
0
0
1
-1
0
-1
-1
0
225
-1
0
0
-1
226
-1
12
-1
-1
-1
-1
227
-1
-1
-1
-1
-1
0
-1
12
0
0
0
0
-1
0
0
-1
-1
-1
0
-1
-1
-1
0
-1
3
-1
-1
0
-1
-1
-1
0
-1
405
0
0
0
-1
169
0
-1
-1
-1
0
228
-1
0
0
-1
-1
58
0
-1
-1
-1
-1
-1
-1
29
-1
0
-1
-1
229
0
-1
0
-1
-1
-1
0
-1
0
-1
0
-1
-1
-1
-1
-1
0
0
0
-1
230
-1
0
-1
0
-1
-1
-1
0
-1
231
-1
0
2
47
-1
-1
-1
-1
0
-1
-1
0
0
0
-1
-1
-1
22
-1
-1
1346
155
-1
-1
-1
-1
154
-1
-1
0
-1
0
1404
0
-1
-1
-1
-1
-1
-1
136
-1
-1
0
-1
1
0
0
1239
-1
0
0
-1
0
0
0
0
0
0
72
-1
-1
0
-1
-1
-1
1
0
-1
0
0
295
-1
0
-1
-1
-1
0
-1
-1
-1
0
-1
-1
0
0
49
1
0
232
0
-1
-1
0
-1
0
1241
0
-1
0
0
-1
0
233
1
0
0
1
-1
36
-1
0
-1
0
0
-1
-1
0
-1
-1
1
-1
0
0
-1
0
-1
-1
0
-1
-1
-1
0
-1
1
-1
-1
0
-1
0
0
-1
0
0
0
-1
0
0
0
-1
0
-1
0
-1
-1
-1
0
652
1
82
-1
-1
0
-1
-1
0
-1
-1
-1
0
-1
-1
47
-1
0
-1
0
0
0
-1
105
0
71
12
0
-1
0
-1
-1
0
0
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
0
0
-1
-1
-1
-1
-1
234
-1
0
-1
0
-1
235
0
930
-1
-1
-1
0
0
-1
-1
-1
-1
-1
0
-1
-1
236
-1
101
0
0
-1
0
-1
-1
0
0
-1
-1
237
0
0
-1
0
-1
0
0
-1
-1
-1
-1
0
0
637
0
-1
0
-1
-1
-1
-1
0
-1
0
-1
-1
-1
21
21
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
0
-1
1
-1
-1
0
-1
0
-1
-1
-1
-1
-1
-1
-1
1
0
0
-1
238
-1
0
-1
-1
-1
-1
52
0
-1
0
-1
-1
0
0
-1
0
-1
-1
1
-1
0
0
-1
-1
-1
0
-1
1
-1
